,Document_No,Dominant_Topic,Topic_Perc_Contrib,Topic_Keywords,review_id,appid
767,767,4.0,0.6779000163078308,"ad, game, many, level, , every, way, second, too, middle",5242090853,com.ohmgames.smashthemall
768,768,1.0,0.6589000225067139,"game, add, , many, level, really, ever, way, time, much",5242050977,com.ohmgames.smashthemall
769,769,6.0,0.9775000214576721,"game, level, ad, get, middle, , time, update, every, make",5241903646,com.ohmgames.smashthemall
770,770,2.0,0.9470000267028809,"game, level, candy, reset, money, get, booster, life, year, back",5241858977,com.ohmgames.smashthemall
771,771,6.0,0.6833000183105469,"game, level, ad, get, middle, , time, update, every, make",5241839932,com.ohmgames.smashthemall
772,772,6.0,0.925000011920929,"game, level, ad, get, middle, , time, update, every, make",5241809023,com.ohmgames.smashthemall
773,773,4.0,0.5516999959945679,"ad, game, many, level, , every, way, second, too, middle",5241806867,com.ohmgames.smashthemall
774,774,6.0,0.5037999749183655,"game, level, ad, get, middle, , time, update, every, make",5241745578,com.ohmgames.smashthemall
775,775,3.0,0.6176999807357788,"commercial, addictive, review, push, em, all, game, ’, say, start",5241742436,com.ohmgames.smashthemall
776,776,6.0,0.887499988079071,"game, level, ad, get, middle, , time, update, every, make",5241700699,com.ohmgames.smashthemall
777,777,4.0,0.58160001039505,"ad, game, many, level, , every, way, second, too, middle",5241686796,com.ohmgames.smashthemall
778,778,5.0,0.935699999332428,"level, game, app, reset, longer, money, life, king, deleting, harder",5241559994,com.ohmgames.smashthemall
779,779,2.0,0.391400009393692,"game, level, candy, reset, money, get, booster, life, year, back",5241541916,com.ohmgames.smashthemall
780,780,3.0,0.9308000206947327,"commercial, addictive, review, push, em, all, game, ’, say, start",5241516543,com.ohmgames.smashthemall
781,781,6.0,0.9399999976158142,"game, level, ad, get, middle, , time, update, every, make",5241413053,com.ohmgames.smashthemall
782,782,6.0,0.6575999855995178,"game, level, ad, get, middle, , time, update, every, make",5241369654,com.ohmgames.smashthemall
783,783,6.0,0.9526000022888184,"game, level, ad, get, middle, , time, update, every, make",5241326631,com.ohmgames.smashthemall
784,784,6.0,0.9470000267028809,"game, level, ad, get, middle, , time, update, every, make",5241317493,com.ohmgames.smashthemall
785,785,6.0,0.5659000277519226,"game, level, ad, get, middle, , time, update, every, make",5241311456,com.ohmgames.smashthemall
786,786,4.0,0.5267999768257141,"ad, game, many, level, , every, way, second, too, middle",5241289387,com.ohmgames.smashthemall
787,787,1.0,0.5640000104904175,"game, add, , many, level, really, ever, way, time, much",5241246984,com.ohmgames.smashthemall
788,788,6.0,0.9549999833106995,"game, level, ad, get, middle, , time, update, every, make",5241058356,com.ohmgames.smashthemall
789,789,4.0,0.5069000124931335,"ad, game, many, level, , every, way, second, too, middle",5241055292,com.ohmgames.smashthemall
790,790,4.0,0.6079000234603882,"ad, game, many, level, , every, way, second, too, middle",5241040926,com.ohmgames.smashthemall
791,791,6.0,0.6988000273704529,"game, level, ad, get, middle, , time, update, every, make",5241019606,com.ohmgames.smashthemall
792,792,1.0,0.7251999974250793,"game, add, , many, level, really, ever, way, time, much",5241012954,com.ohmgames.smashthemall
793,793,6.0,0.48339998722076416,"game, level, ad, get, middle, , time, update, every, make",5240968035,com.ohmgames.smashthemall
794,794,4.0,0.671500027179718,"ad, game, many, level, , every, way, second, too, middle",5240806817,com.ohmgames.smashthemall
795,795,6.0,0.6240000128746033,"game, level, ad, get, middle, , time, update, every, make",5240725150,com.ohmgames.smashthemall
796,796,1.0,0.5346999764442444,"game, add, , many, level, really, ever, way, time, much",5240669659,com.ohmgames.smashthemall
797,797,4.0,0.9100000262260437,"ad, game, many, level, , every, way, second, too, middle",5240642613,com.ohmgames.smashthemall
798,798,6.0,0.9182000160217285,"game, level, ad, get, middle, , time, update, every, make",5240610557,com.ohmgames.smashthemall
799,799,6.0,0.5163000226020813,"game, level, ad, get, middle, , time, update, every, make",5240604399,com.ohmgames.smashthemall
800,800,1.0,0.6233000159263611,"game, add, , many, level, really, ever, way, time, much",5240578259,com.ohmgames.smashthemall
801,801,6.0,0.6654000282287598,"game, level, ad, get, middle, , time, update, every, make",5240139543,com.ohmgames.smashthemall
802,802,4.0,0.949999988079071,"ad, game, many, level, , every, way, second, too, middle",5240108394,com.ohmgames.smashthemall
803,803,6.0,0.9526000022888184,"game, level, ad, get, middle, , time, update, every, make",5240095939,com.ohmgames.smashthemall
804,804,6.0,0.968999981880188,"game, level, ad, get, middle, , time, update, every, make",5239907109,com.ohmgames.smashthemall
805,805,4.0,0.9857000112533569,"ad, game, many, level, , every, way, second, too, middle",5239822861,com.ohmgames.smashthemall
806,806,5.0,0.9624999761581421,"level, game, app, reset, longer, money, life, king, deleting, harder",5239635959,com.ohmgames.smashthemall
807,807,6.0,0.9437000155448914,"game, level, ad, get, middle, , time, update, every, make",5239574781,com.ohmgames.smashthemall
808,808,6.0,0.9182000160217285,"game, level, ad, get, middle, , time, update, every, make",5239378134,com.ohmgames.smashthemall
809,809,6.0,0.9639999866485596,"game, level, ad, get, middle, , time, update, every, make",5239363797,com.ohmgames.smashthemall
810,810,1.0,0.5934000015258789,"game, add, , many, level, really, ever, way, time, much",5239112023,com.ohmgames.smashthemall
811,811,1.0,0.5195000171661377,"game, add, , many, level, really, ever, way, time, much",5238776947,com.ohmgames.smashthemall
812,812,4.0,0.6707000136375427,"ad, game, many, level, , every, way, second, too, middle",5238736138,com.ohmgames.smashthemall
813,813,4.0,0.965399980545044,"ad, game, many, level, , every, way, second, too, middle",5238679490,com.ohmgames.smashthemall
814,814,6.0,0.935699999332428,"game, level, ad, get, middle, , time, update, every, make",5238677233,com.ohmgames.smashthemall
815,815,6.0,0.9908000230789185,"game, level, ad, get, middle, , time, update, every, make",5238504838,com.ohmgames.smashthemall
816,816,4.0,0.925000011920929,"ad, game, many, level, , every, way, second, too, middle",5238483760,com.ohmgames.smashthemall
817,817,0.0,0.42750000953674316,"update, , new, back, game, level, bring, board, reset, gold",5238468839,com.ohmgames.smashthemall
818,818,1.0,0.8999999761581421,"game, add, , many, level, really, ever, way, time, much",5238407138,com.ohmgames.smashthemall
819,819,0.0,0.7749999761581421,"update, , new, back, game, level, bring, board, reset, gold",5238383976,com.ohmgames.smashthemall
820,820,6.0,0.6327000260353088,"game, level, ad, get, middle, , time, update, every, make",5238337483,com.ohmgames.smashthemall
821,821,6.0,0.6395999789237976,"game, level, ad, get, middle, , time, update, every, make",5238337021,com.ohmgames.smashthemall
822,822,6.0,0.9700000286102295,"game, level, ad, get, middle, , time, update, every, make",5238285856,com.ohmgames.smashthemall
823,823,2.0,0.7749999761581421,"game, level, candy, reset, money, get, booster, life, year, back",5238261988,com.ohmgames.smashthemall
824,824,8.0,0.8199999928474426,"game, life, level, update, buy, u, get, , let, got",5238254099,com.ohmgames.smashthemall
825,825,4.0,0.567300021648407,"ad, game, many, level, , every, way, second, too, middle",5238252942,com.ohmgames.smashthemall
826,826,4.0,0.6908000111579895,"ad, game, many, level, , every, way, second, too, middle",5238008054,com.ohmgames.smashthemall
827,827,4.0,0.965399980545044,"ad, game, many, level, , every, way, second, too, middle",5238000506,com.ohmgames.smashthemall
828,828,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5237961279,com.ohmgames.smashthemall
829,829,0.0,0.10000000149011612,"update, , new, back, game, level, bring, board, reset, gold",5237883760,com.ohmgames.smashthemall
830,830,6.0,0.9100000262260437,"game, level, ad, get, middle, , time, update, every, make",5237824455,com.ohmgames.smashthemall
831,831,4.0,0.9437000155448914,"ad, game, many, level, , every, way, second, too, middle",5237792302,com.ohmgames.smashthemall
832,832,6.0,0.5259000062942505,"game, level, ad, get, middle, , time, update, every, make",5237749415,com.ohmgames.smashthemall
833,833,2.0,0.7975999712944031,"game, level, candy, reset, money, get, booster, life, year, back",5237742006,com.ohmgames.smashthemall
834,834,1.0,0.5654000043869019,"game, add, , many, level, really, ever, way, time, much",5237734618,com.ohmgames.smashthemall
835,835,4.0,0.699999988079071,"ad, game, many, level, , every, way, second, too, middle",5237575495,com.ohmgames.smashthemall
836,836,0.0,0.4830999970436096,"update, , new, back, game, level, bring, board, reset, gold",5237549984,com.ohmgames.smashthemall
837,837,7.0,0.9526000022888184,"booster, game, life, get, move, level, without, exit, year, done",5237313008,com.ohmgames.smashthemall
838,838,0.0,0.5256999731063843,"update, , new, back, game, level, bring, board, reset, gold",5237255140,com.ohmgames.smashthemall
839,839,1.0,0.8199999928474426,"game, add, , many, level, really, ever, way, time, much",5237047102,com.ohmgames.smashthemall
840,840,1.0,0.7515000104904175,"game, add, , many, level, really, ever, way, time, much",5236910119,com.ohmgames.smashthemall
841,841,4.0,0.7228000164031982,"ad, game, many, level, , every, way, second, too, middle",5236815665,com.ohmgames.smashthemall
842,842,4.0,0.6739000082015991,"ad, game, many, level, , every, way, second, too, middle",5236521627,com.ohmgames.smashthemall
843,843,4.0,0.8999999761581421,"ad, game, many, level, , every, way, second, too, middle",5236438162,com.ohmgames.smashthemall
844,844,6.0,0.7990999817848206,"game, level, ad, get, middle, , time, update, every, make",5236199604,com.ohmgames.smashthemall
845,845,6.0,0.5249999761581421,"game, level, ad, get, middle, , time, update, every, make",5236080036,com.ohmgames.smashthemall
846,846,4.0,0.9182000160217285,"ad, game, many, level, , every, way, second, too, middle",5235952832,com.ohmgames.smashthemall
847,847,6.0,0.965399980545044,"game, level, ad, get, middle, , time, update, every, make",5235212355,com.ohmgames.smashthemall
848,848,8.0,0.9549999833106995,"game, life, level, update, buy, u, get, , let, got",5234977479,com.ohmgames.smashthemall
849,849,4.0,0.887499988079071,"ad, game, many, level, , every, way, second, too, middle",5234642484,com.ohmgames.smashthemall
850,850,4.0,0.968999981880188,"ad, game, many, level, , every, way, second, too, middle",5273404173,com.protopiagames.forgeahead
851,851,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5273327980,com.protopiagames.forgeahead
852,852,6.0,0.8586000204086304,"game, level, ad, get, middle, , time, update, every, make",5273142141,com.protopiagames.forgeahead
853,853,6.0,0.9100000262260437,"game, level, ad, get, middle, , time, update, every, make",5272928632,com.protopiagames.forgeahead
854,854,0.0,0.7997000217437744,"update, , new, back, game, level, bring, board, reset, gold",5272911987,com.protopiagames.forgeahead
855,855,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5272830268,com.protopiagames.forgeahead
856,856,7.0,0.949999988079071,"booster, game, life, get, move, level, without, exit, year, done",5272798711,com.protopiagames.forgeahead
857,857,5.0,0.7598999738693237,"level, game, app, reset, longer, money, life, king, deleting, harder",5272773165,com.protopiagames.forgeahead
858,858,7.0,0.699999988079071,"booster, game, life, get, move, level, without, exit, year, done",5272766840,com.protopiagames.forgeahead
859,859,1.0,0.6523000001907349,"game, add, , many, level, really, ever, way, time, much",5272691450,com.protopiagames.forgeahead
860,860,1.0,0.9591000080108643,"game, add, , many, level, really, ever, way, time, much",5272564348,com.protopiagames.forgeahead
861,861,4.0,0.9247999787330627,"ad, game, many, level, , every, way, second, too, middle",5272499127,com.protopiagames.forgeahead
862,862,4.0,0.6385999917984009,"ad, game, many, level, , every, way, second, too, middle",5272457034,com.protopiagames.forgeahead
863,863,8.0,0.6342999935150146,"game, life, level, update, buy, u, get, , let, got",5271891830,com.protopiagames.forgeahead
864,864,2.0,0.5364000201225281,"game, level, candy, reset, money, get, booster, life, year, back",5271457602,com.protopiagames.forgeahead
865,865,0.0,0.40230000019073486,"update, , new, back, game, level, bring, board, reset, gold",5270787638,com.protopiagames.forgeahead
866,866,6.0,0.6395999789237976,"game, level, ad, get, middle, , time, update, every, make",5269793345,com.protopiagames.forgeahead
867,867,4.0,0.887499988079071,"ad, game, many, level, , every, way, second, too, middle",5269714734,com.protopiagames.forgeahead
868,868,4.0,0.727400004863739,"ad, game, many, level, , every, way, second, too, middle",5269599587,com.protopiagames.forgeahead
869,869,9.0,0.9196000099182129,"candy, game, time, get, , move, suggestion, player, life, bank",5269545478,com.protopiagames.forgeahead
870,870,8.0,0.8199999928474426,"game, life, level, update, buy, u, get, , let, got",5269446151,com.protopiagames.forgeahead
871,871,1.0,0.9591000080108643,"game, add, , many, level, really, ever, way, time, much",5269103572,com.protopiagames.forgeahead
872,872,9.0,0.7833999991416931,"candy, game, time, get, , move, suggestion, player, life, bank",5269004939,com.protopiagames.forgeahead
873,873,6.0,0.7709000110626221,"game, level, ad, get, middle, , time, update, every, make",5268810673,com.protopiagames.forgeahead
874,874,1.0,0.6574000120162964,"game, add, , many, level, really, ever, way, time, much",5268075930,com.protopiagames.forgeahead
875,875,2.0,0.949999988079071,"game, level, candy, reset, money, get, booster, life, year, back",5267634755,com.protopiagames.forgeahead
876,876,0.0,0.8999999761581421,"update, , new, back, game, level, bring, board, reset, gold",5265572702,com.protopiagames.forgeahead
877,877,6.0,0.5374000072479248,"game, level, ad, get, middle, , time, update, every, make",5265095975,com.protopiagames.forgeahead
878,878,4.0,0.6622999906539917,"ad, game, many, level, , every, way, second, too, middle",5263199878,com.protopiagames.forgeahead
879,879,6.0,0.527999997138977,"game, level, ad, get, middle, , time, update, every, make",5262544131,com.protopiagames.forgeahead
880,880,0.0,0.9726999998092651,"update, , new, back, game, level, bring, board, reset, gold",5262071330,com.protopiagames.forgeahead
881,881,1.0,0.9182000160217285,"game, add, , many, level, really, ever, way, time, much",5261693990,com.protopiagames.forgeahead
882,882,6.0,0.9180999994277954,"game, level, ad, get, middle, , time, update, every, make",5261473780,com.protopiagames.forgeahead
883,883,2.0,0.9549999833106995,"game, level, candy, reset, money, get, booster, life, year, back",5261451329,com.protopiagames.forgeahead
884,884,2.0,0.8718000054359436,"game, level, candy, reset, money, get, booster, life, year, back",5261168874,com.protopiagames.forgeahead
885,885,8.0,0.9437000155448914,"game, life, level, update, buy, u, get, , let, got",5261147167,com.protopiagames.forgeahead
886,886,1.0,0.45260000228881836,"game, add, , many, level, really, ever, way, time, much",5261095766,com.protopiagames.forgeahead
887,887,1.0,0.9399999976158142,"game, add, , many, level, really, ever, way, time, much",5261085699,com.protopiagames.forgeahead
888,888,6.0,0.8511999845504761,"game, level, ad, get, middle, , time, update, every, make",5257820703,com.protopiagames.forgeahead
889,889,1.0,0.8500000238418579,"game, add, , many, level, really, ever, way, time, much",5257076588,com.protopiagames.forgeahead
890,890,8.0,0.49889999628067017,"game, life, level, update, buy, u, get, , let, got",5253325427,com.protopiagames.forgeahead
891,891,6.0,0.9639999866485596,"game, level, ad, get, middle, , time, update, every, make",5252060381,com.protopiagames.forgeahead
892,892,1.0,0.935699999332428,"game, add, , many, level, really, ever, way, time, much",5251176106,com.protopiagames.forgeahead
893,893,1.0,0.5737000107765198,"game, add, , many, level, really, ever, way, time, much",5250443709,com.protopiagames.forgeahead
894,894,9.0,0.5605000257492065,"candy, game, time, get, , move, suggestion, player, life, bank",5249776108,com.protopiagames.forgeahead
895,895,3.0,0.9437000155448914,"commercial, addictive, review, push, em, all, game, ’, say, start",5249537810,com.protopiagames.forgeahead
896,896,9.0,0.9591000080108643,"candy, game, time, get, , move, suggestion, player, life, bank",5246574758,com.protopiagames.forgeahead
897,897,1.0,0.9592999815940857,"game, add, , many, level, really, ever, way, time, much",5243351146,com.protopiagames.forgeahead
898,898,6.0,0.9815999865531921,"game, level, ad, get, middle, , time, update, every, make",5240839385,com.protopiagames.forgeahead
899,899,1.0,0.925000011920929,"game, add, , many, level, really, ever, way, time, much",5238773215,com.protopiagames.forgeahead
900,900,4.0,0.9399999976158142,"ad, game, many, level, , every, way, second, too, middle",5232402501,com.protopiagames.forgeahead
901,901,2.0,0.9607999920845032,"game, level, candy, reset, money, get, booster, life, year, back",5222974678,com.protopiagames.forgeahead
902,902,0.0,0.9591000080108643,"update, , new, back, game, level, bring, board, reset, gold",5218554993,com.protopiagames.forgeahead
903,903,1.0,0.6439999938011169,"game, add, , many, level, really, ever, way, time, much",5210076767,com.protopiagames.forgeahead
904,904,0.0,0.9437000155448914,"update, , new, back, game, level, bring, board, reset, gold",5210001931,com.protopiagames.forgeahead
905,905,9.0,0.8999999761581421,"candy, game, time, get, , move, suggestion, player, life, bank",5201274130,com.protopiagames.forgeahead
906,906,9.0,0.9437000155448914,"candy, game, time, get, , move, suggestion, player, life, bank",5200961976,com.protopiagames.forgeahead
907,907,0.0,0.8769999742507935,"update, , new, back, game, level, bring, board, reset, gold",5197372412,com.protopiagames.forgeahead
908,908,2.0,0.949999988079071,"game, level, candy, reset, money, get, booster, life, year, back",5121571149,com.protopiagames.forgeahead
909,909,0.0,0.8199999928474426,"update, , new, back, game, level, bring, board, reset, gold",5113950627,com.protopiagames.forgeahead
910,910,6.0,0.8999999761581421,"game, level, ad, get, middle, , time, update, every, make",5106142641,com.protopiagames.forgeahead
911,911,4.0,0.4255000054836273,"ad, game, many, level, , every, way, second, too, middle",5099119678,com.protopiagames.forgeahead
